student_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,score
11,-3.259347147299668,0.3544337292137777,-4.668595958306463,-5.095235122155814,-2.658513551059545,-0.9512410747028635,1.1756431218411822,3.6768859453170304,-2.6979429656314413,0.31474391899154014,0.08291372943729203,-2.0292151568876244,-3.078739795083259,2.4898945376232975,-3.7507610286421795,6.235122380802209,0.7638815058749948,-1.8868781846621856,5.022623345491181,8.583305696598178,-1.7577716551240616,-2.6715948429548377,-6.680143052622302,3.988501521282781,2.893201202275889,-0.19656661597898636,-2.1857041694580137,1.6723998380971967,-3.032469704183684,-3.929356370933747,-5.863677447797218,-4.640378667177834,-0.1829251329030874,2.873525619539693,-1.9443162163000411,-2.4343018975564825,-2.3037060808993934,-0.10702801394692446,5.734562739089432,-2.2249933713033503,3.8445320540940435,2.946989276948779,2.140013079810247,-4.376663977494566,0.21781545703040028,-2.2513434076486285,-4.825264689953399,-1.7446395967100785,-0.9829346726306676,-0.6562485722630493,-0.6699641536040684,-6.405807465736239,-2.945145818497924,4.601260998012197,-0.2048738267209651,-0.7907602519571131,-1.2940768485109855,3.435908886707923,-2.3077527920832916,0.9686153853588764,-2.9382839069473663
12,2.5897493529757045,7.101865092372212,3.1981536074122894,11.799688659094377,2.085413440115789,1.4009471418302546,-4.1245093459461915,0.19492732248488853,1.479363280375465,-5.456156154383438,-1.7194465004369754,-3.506903493117806,3.593370895832596,-2.3803357876883458,-1.7511887609386034,-6.305270864844957,-0.531778535484715,0.9337220753976551,1.9768392236275,-9.38358778652198,4.36893971088849,1.405055853667643,2.6224640888622397,-3.267135095212411,0.5472155530862018,-2.2989622721123864,2.774683747406115,-0.3147116088336916,2.624313973939445,2.8222463882905426,-1.7813992628405289,3.5843261767822425,4.23474826466474,0.4331306176150896,0.5957435578054264,0.6320618430588276,-0.6956489564510585,2.350307466454506,-5.846895110393144,2.0108615021439578,-0.20262783312235733,-2.1795490349694555,-0.2816602541017699,-1.762162025313216,9.939113457341904,3.0798170293200746,-5.547294215372462,0.6274859483474143,1.3597943361393912,-1.674284075294563,-3.602701993555335,7.239057156817206,-1.8215788941292939,-1.6924233603154886,1.1631848356162915,4.566015415530062,-0.8751176554129325,7.081320983493692,-0.2456511897529598,0.3497415683220202,1.8749778019101953
13,-1.1109968830784152,2.109038073333261,-0.576867726081628,-0.9317288754272104,1.2450097766614494,1.7266119783924752,0.186962343308708,1.6828142519126268,1.2634842207372472,-1.441270879036132,-0.655133626966561,0.559137102364031,0.6373462844622343,-0.6538476666259848,-0.20399965602230766,0.15872808535423694,-1.4542947314984402,-0.506576173575743,1.4722476271817087,-0.6938709293127323,0.9587814481457564,1.8645215280927232,-0.9696105449482891,0.34643760735661155,2.1826473211964297,-0.6499760593749921,-0.12322769660203226,0.2654282000440473,-1.7232918239742263,1.5867063674630209,1.145370240906146,-0.6290683076724668,1.737253042251027,-0.8013377233045708,0.7086054247560339,1.2377914544400117,-1.1738927339270675,1.3825656013691134,-2.6778589483447313,-0.038900640440111905,-1.7574084295018877,-1.0214989547763864,-0.8173563435626048,-1.0398358814529058,-0.10311125577146324,1.2823021473102352,-0.29416512215791457,1.334032583156633,-0.5005317631432894,0.4265683843737731,-1.1781389441579821,0.8596498137237497,-1.6832836511066942,0.9174659051083512,-1.8586490337197787,-0.394441645584208,0.10594628684460264,1.5901079336066133,1.8228823819191933,2.457198118412945,-3.207971565151766
14,-2.764356174677744,-3.2573324786123847,1.354595235536039,-1.1391702174186389,-1.1194944523148807,-0.2700036517084522,0.4426065600721813,-0.31843034100922535,-2.6507364922317227,2.41926790237971,0.354649716756588,-0.41353056121819737,0.6749627776238177,4.4844985580571874,1.278899983401272,0.37707011408408375,-3.950121167055757,2.7235659633336353,-1.2242867909030057,4.745410403075292,0.386215462899874,-1.0247779292258947,-1.956272139397343,-2.331003466861591,1.0463824883180546,1.3890232031614265,-2.41692644050008,2.2492002475479698,4.204584440472711,0.7746647006680164,-0.4711971874359014,-0.9719640130735566,-2.9184654707199753,-0.19251242597383067,-3.1556269074645558,-0.7143206966628962,5.691161511547164,-0.2636937343136292,-2.3341051335316574,-1.5750775033849815,0.49780474474211056,1.9573879873077895,-0.28683350730000867,1.6937665313927477,-1.8009371180535618,-4.083497388574045,0.5681383309491825,4.655373032775428,4.004809096319434,3.014655372260509,5.927527684196484,-2.307596961138912,3.6580569310257003,2.284663199060054,-0.1858329807606639,-0.6582694307997121,4.5245477351174515,-3.4715095409451497,4.253157064641095,1.0004686362134674,-1.449774752614304
15,4.496763075820537,2.5811626867836868,5.636316138488853,3.106049981155732,-4.2184976883560585,-1.8047794880539427,3.1521943946041584,-2.8898654350949156,1.9222490848163103,-3.176753564906879,1.3142527533357722,-0.3409308456763355,0.7513545079423816,-5.950094413933842,1.7069709257775652,0.19050426763938805,10.684642664898416,-0.7434169807474355,-4.036583803585518,-4.118775364878247,1.7668859863530866,-1.2783708939318439,4.610937724359378,5.84861941022553,-1.9054342850852837,-2.8268791796337758,1.6295246533873253,-3.158055833456755,-3.518406683486663,0.9800304422161561,0.09900269874914686,3.5148159535272363,-3.235414551457264,1.7294882143884345,-0.903206916373479,0.6333400702621467,-5.550014339807029,-4.41915385256123,3.350858328220626,4.492991541984912,1.5029555838137565,-3.7704612457508624,1.3909614349177448,-2.1892111875306632,0.3737695389947215,3.978477263854839,0.8804266000593947,-13.232355912169313,-5.743048876059319,-2.396229017933449,-3.1676858552036125,-0.35278286535544345,-2.0090392522721663,-6.013317977973168,0.5360596614578195,-0.8704980802498454,-1.9360764931921142,1.9506923341962945,-9.55158383602367,-5.422843538497118,6.04103935874137
16,0.8118765368849842,-0.10355200930342326,3.7201827430860566,0.9709343025157386,-1.9393948643977208,0.45461790087836285,1.4393384917992578,-2.497404649714168,0.8446772452107334,-0.022716746501809243,0.2566681897264755,0.43457806926552933,-0.1697058159884795,-2.619244665782199,2.807408621484899,-0.9026142101876361,3.884248968195559,-0.2654510480709979,-2.516674868023366,-2.44453631081886,1.9405258097866105,0.8369435294382006,4.580256606136529,-0.7493288069230916,-1.9028588827358972,-0.29496276050245873,0.6413760546149236,-3.3140039470459532,0.2551734059992813,2.1075216915318773,3.450753873513679,1.8135963081212316,-2.7345936998814055,-1.3106891132920087,0.9300343560058832,0.9760800388627245,0.35359313943920084,-2.518399060954277,-1.1107581324914944,2.178906739692107,-1.333214740492558,-1.221780988779557,-1.741682599278246,-0.25025067697516995,-0.6086216683530843,0.723796986514146,0.8688911465117537,-1.7149102202662214,0.3132862552422284,0.5752859444533214,-1.0748171074892625,0.4606143619071832,2.285397016628708,-2.955464794135043,0.8299748483942748,-2.4374100043915607,0.12445771597878919,-1.2722324683087745,-1.2845635620650975,-1.5811461512035954,1.6213553784346704
17,-2.859443559209623,2.1803488934154904,1.8373636181998727,-0.6758823467269828,-5.713934578442914,4.021504589767454,6.891634422631758,2.7896227154151587,2.2151949261760633,-2.9758027226161303,0.3924054873642951,-5.8211576876784825,-1.0503585139789045,-4.003035365542849,0.2821732535960266,1.8814350068110157,8.507318203040843,-0.09469169426937307,4.277723867754463,2.898141289495928,2.7003895783612206,-2.4451581340350748,-0.8617232996052502,5.120851374160503,0.5479584204365593,-2.9112344824742826,-1.938267631951067,-4.544718534808333,-2.53230264995477,2.0300306124067333,-0.3457477156176009,-2.8701337785005854,-4.491126054227196,-0.9194331419503365,1.797583090856462,2.3513153939660207,-2.580941755830912,-3.8105957464993807,2.308603286943886,1.326050573431256,5.406772675418696,-1.7275021872139806,0.734296424423278,-7.975678824062013,2.1851086578160923,-2.2008658714943303,-8.109362534472027,-0.8623826474983016,-3.1568340632594727,-0.3987689125087389,-4.523009994158954,-4.966400686511056,-1.9351833772537936,0.787090629401333,0.862673813013392,-7.639742985724751,-0.5726344288721326,6.130588298815277,-3.1740377100996477,-2.493980034524724,-6.460336265701739
18,4.203973316050691,-1.2016543998774218,0.03950453348906273,4.455460353669453,5.276334236667637,-1.1538683320578702,-1.5740901500079147,-0.06286910249606509,0.2229784660511694,-1.4796081248229114,-0.26131153953884956,-0.10999097694224272,4.021133355078542,-0.7100993883374249,-2.208960866804344,-1.0766435786490631,-1.8562393607874628,1.589255686284829,-0.44214801095574613,-1.1585686895774083,-2.3573880628808928,-0.29746067600037224,-2.526095947263292,-0.14673054162337013,0.3449659811911192,-1.1918692855071842,1.0696675724314888,2.5194355594956677,0.11258461165849307,-1.8150185877401996,-1.6992315581842483,2.6370729618145483,3.326979740267555,2.7736507027859343,-1.0984647403321537,0.26420304683673085,1.0172550990495777,4.431151343307703,1.3409449669570521,-0.1981939000199805,1.4710419785611712,0.8354309727828465,2.6285687989908024,2.462677512197306,2.47728676070152,0.18907820959989485,1.3206790278223588,-0.43688547216570905,-3.2801934764712364,-1.6832393388716655,3.259369217984154,4.646830735658041,-2.82816186545709,-0.8568734711734676,-1.241493548048665,4.577501877593606,0.6786446789566812,0.15358326629726107,-0.3311251468208044,0.22564103047526124,4.656969176729994
19,-0.44577530791552067,-0.8091490539268147,0.7766242435817907,1.2240723412757446,4.059509892839939,4.5498501153950155,-0.09186975856935795,-0.004241377056555917,4.4044727498357945,-0.9548893930440542,-1.5267609758368423,0.47791356070304236,2.6804326938330654,-1.8362455060730039,1.2189701999437146,-3.5182444655911382,-2.5140776826581677,-0.8166582882295207,1.511561846077231,-3.781648904097323,0.9329283405971291,3.8037475254731783,1.6939799514175382,-3.150014747218161,-0.12974499143427204,-0.9751610740424597,0.7664520442549982,-1.4054455839801132,0.23168055731453077,3.6423018894328814,4.586994204687328,0.4385280979319134,2.1756708452291784,-4.005742772251906,3.4124241169286025,3.4738025490251943,1.4623664791011182,3.229917735215635,-4.132417725143013,-0.5763271436126806,-2.472927487775874,-1.6100450280058938,-2.051312295079995,1.1986098212401959,0.5783635752513563,0.6072669257960865,0.27078729445622574,7.404934294898357,-0.39667411791737667,0.28656944574431686,-1.0500009545557623,5.017952967455744,-0.2366417358250874,-0.3139766368489354,-0.16828459904203752,-1.386759147973418,1.283291735990709,-0.8013345044759254,4.040299194293763,2.7835519200209102,-2.1617141609981294
20,-3.685870001757361,0.8220377811934867,7.499007645706998,0.2632638373399821,-1.6095716384543215,-1.4925333602169117,-1.2338469364042122,-1.3957141640262156,-4.799809442206147,-0.22173469799365642,-0.09399798282991131,4.149868446213695,3.3133897595395325,4.902703933737658,2.5323656183892473,3.7700975871823625,-0.3048147422349243,1.3854614583656966,-4.970514896694577,2.956503802413466,5.199567762325923,2.034335786798699,-0.7252839253727694,0.743905737560806,4.053711875485872,0.4366818727092417,-0.9746906473487305,5.313941793549301,0.26551757860199554,3.494575542623489,-2.169243335189184,1.0022757520727632,-4.301953888496744,1.8817793753048095,-7.360927385043216,-2.462760496528607,2.692485064140766,-0.8032699170236058,-5.374651973859522,4.188522323649564,-2.24720102213134,-0.9817557434760945,-1.4400993800563806,3.8639983096613366,-4.073377898510332,3.2119382489393984,1.3238322494427397,-11.24499703359465,6.274224873141494,5.45869974534618,3.924595045068501,-7.262479372159943,3.8417777655699847,2.613544810184728,-0.3141903182456219,4.1395646189566735,3.0130072301895634,-3.152729542420272,-1.9464525317729733,3.557820612912435,1.928214086617001
21,1.1679274118336207,-1.436527978665811,-2.4054664188362844,-0.030437564212486307,2.559370304053983,-2.046555094434301,-2.6804803595209092,-1.6082584702414338,-0.15191516793438742,1.4134244661072848,-0.7668560243231999,2.0391417048131997,-0.5205673065754752,-0.020889295941536323,-1.7227445917739512,0.507647448059925,-0.8588655883426386,-1.3423239156072257,-0.7855719432314602,-1.218945103064566,-2.3032285429647046,0.29401832340637535,0.1348772861233475,-0.9602286227129818,-1.9619599434157076,2.393841878180523,1.830916570595643,0.120161723922285,-1.6294307266257155,-2.9148419311419227,-0.14100465801192189,0.16099421075243145,1.278185426225422,0.14344386671588494,1.5806756411647298,-1.3794852231224926,-0.6646683119610859,0.9055451523329635,3.831699375803134,-1.8474080502955343,-1.3826551926132242,0.8108947115441352,0.6287270869164366,1.9490865105259232,-0.2709135774360062,2.3184838818516798,3.026214506897203,-0.021395355081288647,-0.2891963554356231,-2.0214010905706656,-0.9558629194823255,2.3572747166591688,-0.15874706514307635,-0.9961800605559736,0.6785733118594023,3.026655868111493,-2.019554699436725,-2.5900441386573743,-1.595718012878049,0.3352421888228019,1.5563993929168864
22,-3.5349736514660277,0.8800428282617281,-0.7026620398738634,-2.14320108347066,-2.1002899525939003,-0.49270603741328256,0.1354596147200345,0.5689565632489308,-1.5662523696216792,0.7045250283301687,-0.3595176204156431,0.2521225794351691,-2.486693736287447,2.6744178806799197,-0.4921606064218448,2.3319714349402823,0.25235484000730163,-1.3188188752220917,0.8296241928673581,1.5852679664362883,1.3902840021945586,0.10248723371698072,0.09911195204926153,0.33222176658053937,1.2634589227666158,1.1779985888939755,-0.7261523159772065,1.2571300516993629,-0.7843128053816354,-0.9544348643119861,-1.0853159512282657,-1.2998538365815848,-1.4190956480532868,-0.2147155952569979,-0.6719926449497035,-2.0042101837634245,-0.3627270388595866,-1.5902857375360653,-0.16733902325660815,0.1726968564792259,-0.7559990989494955,0.24388758182974277,-1.1448651571365016,-0.7913547508563147,-1.2275206758985056,0.08509922418322766,-1.1865012741834837,-1.6084359404816788,3.0854596242020476,0.9331308057951508,-1.5163650775119648,-4.228597880223553,1.6307015369977487,1.8430905975861762,0.9448699650662973,0.022944714422329593,-0.8724338148496795,0.7459760354148408,-1.0662238856236133,1.3222243717555948,-2.453278919221435
23,-2.3822725408288568,-2.0518167392399524,-2.066292424208882,-3.536107449515714,0.35852617887708416,0.6830364983121362,0.9680277007868042,-1.9311998768875505,1.6184129795442093,2.0345639056459826,-0.39179460661040033,1.8113341551381443,-1.9087242274778333,-1.7549823125742094,0.6732874794898273,-0.11744035245019574,1.3960086558108578,-2.728930038202153,0.2353073223813498,-0.25278095894052904,-0.8257267859346249,1.4538811728218197,2.479663179002026,-0.19198818937604273,-2.5633147574343274,1.3448000240129936,1.7119100161153789,-3.014767563926688,-2.72672259272063,0.3661846828908631,3.3891877878244463,-1.3666357223745467,-1.5895044437441386,-3.2237377909924487,4.379682075800243,0.6768557056125287,-0.8731976064743678,-1.5293703176998765,2.6903364644260885,-1.0763395312064306,-2.5511475554641594,-0.972900286944304,-1.5954047942218068,0.08216330354625932,-3.081890717465083,1.0363563528876572,1.822358989020988,2.0373557709285013,-0.15262325718058872,-0.22402871941605051,-3.1678925238669353,0.058103042073851696,0.7078256049665026,-1.1091357442902776,0.6179895857522931,-2.2138777984955906,-1.65847214605643,-1.9439818001691358,-1.2219812136748618,1.1205558677568601,-1.769170387332312
